region,sector,0
AT,Paper waste for treatment: biogasification and land application,55988.26354904974
AT,Sewage sludge for treatment: biogasification and land application,679850.3217536611
AT,Food waste for treatment: composting and land application,91167.89527300432
AT,Paper and wood waste for treatment: composting and land application,2896716.5418277215
AT,Food waste for treatment: waste water treatment,718989.6792605446
AT,Other waste for treatment: waste water treatment,777894.8009754892
AT,Food waste for treatment: landfill,3817437.502516184
AT,Paper for treatment: landfill,236752.8725755492
AT,Plastic waste for treatment: landfill,286207.8353811697
AT,Inert/metal/hazardous waste for treatment: landfill,137432.37128899852
AT,Textiles waste for treatment: landfill,2822733.305854783
AT,Wood waste for treatment: landfill,268295.36976776045
AT,Membership organisation services n.e.c. (91),35894.130204692614
AT,"Recreational, cultural and sporting services (92)",12303.705714390195
AT,Other services (93),41592.57431414164
AT,Private households with employed persons (95),0.004257206721102805
AT,Extra-territorial organizations and bodies,0.0
BE,Paddy rice,0.0
BE,Wheat,1165068.6325959358
BE,Cereal grains nec,1474526.1129006024
BE,"Vegetables, fruit, nuts",222439.42299350357
BE,Oil seeds,859025.5432800762
BE,"Sugar cane, sugar beet",916873.3868180466
BE,Plant-based fibers,2889821.705927266
BE,Crops nec,188743.25299586132
BE,Cattle,2643532.136875049
BE,Pigs,850924.4025051061
BE,Poultry,422141.182709098
BE,Meat animals nec,686845.3935865959
BE,Animal products nec,750637.3135516532
BE,Raw milk,2963534.3936393955
BE,"Wool, silk-worm cocoons",125551.25971062492
BE,Manure (conventional treatment),0.0
BE,Manure (biogas treatment),0.0
BE,"Products of forestry, logging and related services (02)",449180.2436695377
BE,Fish and other fishing products; services incidental of fishing (05),94357.09515571808
BE,Anthracite,12360.79833659756
BE,Coking Coal,0.0
BE,Other Bituminous Coal,1068125.8632814365
BE,Sub-Bituminous Coal,12247.598634362534
BE,Patent Fuel,0.0
BE,Lignite/Brown Coal,0.0
BE,BKB/Peat Briquettes,0.0
BE,Peat,0.0
BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",168291.16716073162
BE,"Natural gas and services related to natural gas extraction, excluding surveying",332611.7707688948
BE,Natural Gas Liquids,0.0
BE,Other Hydrocarbons,1769044.4990418705
BE,Uranium and thorium ores (12),0.0
BE,Iron ores,0.0
BE,Copper ores and concentrates,0.0
BE,Nickel ores and concentrates,0.0
BE,Aluminium ores and concentrates,0.0
BE,Precious metal ores and concentrates,0.0
BE,"Lead, zinc and tin ores and concentrates",0.0
BE,Other non-ferrous metal ores and concentrates,563872.962540846
BE,Stone,155795.35585613834
BE,Sand and clay,1703179.3189845819
BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",111446.19507291245
BE,Products of meat cattle,39809.475412150874
BE,Products of meat pigs,47822.94003732876
BE,Products of meat poultry,20324.15847820477
BE,Meat products nec,31917.75894429474
BE,products of Vegetable oils and fats,23737.865722078404
BE,Dairy products,44405.57314339048
BE,Processed rice,4974.470539753718
BE,Sugar,35067.04881391763
BE,Food products nec,49422.07787595538
BE,Beverages,52557.62720699015
BE,Fish products,19751.129832267758
BE,Tobacco products (16),73135.87387945945
BE,Textiles (17),29390.16763324765
BE,Wearing apparel; furs (18),5547.544687144579
BE,Leather and leather products (19),11947.516320068544
BE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),37861.396186127284
BE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
BE,Pulp,44932.616291681676
BE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
BE,Paper and paper products,79000.85807157298
BE,Printed matter and recorded media (22),27771.608647522873
BE,Coke Oven Coke,1719378.3166814197
BE,Gas Coke,0.0
BE,Coal Tar,463883.0609737755
BE,Motor Gasoline,432547.72903892386
BE,Aviation Gasoline,277313.6804511508
BE,Gasoline Type Jet Fuel,0.0
BE,Kerosene Type Jet Fuel,450507.3109748835
BE,Kerosene,412660.29851968586
BE,Gas/Diesel Oil,450074.8297187501
BE,Heavy Fuel Oil,400626.7506595179
BE,Refinery Gas,424223.753500481
BE,Liquefied Petroleum Gases (LPG),333178.786594056
BE,Refinery Feedstocks,373994.0164286339
BE,Ethane,0.0
BE,Naphtha,443280.33911984897
BE,White Spirit & SBP,379518.7765261907
BE,Lubricants,0.0
BE,Bitumen,331163.6057170196
BE,Paraffin Waxes,0.0
BE,Petroleum Coke,344240.02976292605
BE,Non-specified Petroleum Products,388509.23865393567
BE,Nuclear fuel,36555.497356316264
BE,"Plastics, basic",207716.1751320149
BE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
BE,N-fertiliser,848074.1748738294
BE,P- and other fertiliser,143373.80614237647
BE,Chemicals nec,22609.33564989037
BE,Charcoal,234055.71376101015
BE,Additives/Blending Components,0.0
BE,Biogasoline,11746.568093259331
BE,Biodiesels,29172.473653638004
BE,Other Liquid Biofuels,636379.9649003154
BE,Rubber and plastic products (25),25348.650861427344
BE,Glass and glass products,184011.49953051304
BE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
BE,Ceramic goods,300337.76438127604
BE,"Bricks, tiles and construction products, in baked clay",384829.42210532515
BE,"Cement, lime and plaster",540259.2256044205
BE,"Ash for treatment, Re-processing of ash into clinker",0.0
BE,Other non-metallic mineral products,354583.2227217716
BE,Basic iron and steel and of ferro-alloys and first products thereof,480126.16649919556
BE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
BE,Precious metals,15453.5032328532
BE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
BE,Aluminium and aluminium products,20702.282328520836
BE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
BE,"Lead, zinc and tin and products thereof",26219.932606689526
BE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
BE,Copper products,11087.52267805396
BE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
BE,Other non-ferrous metal products,43750.08649835941
BE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
BE,Foundry work services,216875.6119456747
